223.0 138.0 226.0 88.0 210.0 34.0 187.0 -5.0 172.0 -35.0 197.0 51.0 141.0 11.0 107.0 -11.0 84.0 -27.0 179.0 81.0 108.0 40.0 68.0 16.0 40.0 -1.0 163.0 105.0 97.0 70.0 63.0 48.0 40.0 30.0 150.0 125.0 98.0 98.0 75.0 77.0 59.0 59.0 
212.5 158.0 221.5 117.5 217.0 74.5 207.0 42.0 203.0 16.5 213.5 82.5 179.5 42.5 153.0 21.0 133.5 9.5 197.5 105.5 147.0 63.5 118.0 43.0 99.0 32.5 180.5 126.0 130.5 89.5 105.5 70.5 91.0 59.0 164.5 143.5 125.5 115.0 108.5 97.5 98.5 84.5 
209.0 165.0 219.66666666666666 128.0 218.66666666666666 88.66666666666667 212.33333333333334 58.333333333333336 211.33333333333334 34.0 218.66666666666666 93.33333333333333 190.66666666666666 53.666666666666664 166.66666666666666 33.666666666666664 148.66666666666666 24.333333333333332 203.66666666666666 114.0 160.0 72.66666666666667 135.0 55.333333333333336 120.0 48.333333333333336 186.33333333333334 133.66666666666666 142.66666666666666 97.66666666666667 121.0 81.33333333333333 109.66666666666667 73.0 169.66666666666666 150.33333333333334 135.33333333333334 122.0 120.33333333333333 106.33333333333333 112.33333333333333 95.33333333333333 
201.66666666666666 178.33333333333334 216.0 148.33333333333334 222.66666666666666 116.33333333333333 224.66666666666666 90.33333333333333 230.33333333333334 69.0 229.0 116.0 216.0 77.0 198.33333333333334 58.333333333333336 183.66666666666666 52.0 216.0 132.0 187.33333333333334 92.0 170.66666666666666 79.66666666666667 162.66666666666666 78.0 198.33333333333334 149.0 167.66666666666666 114.66666666666667 152.66666666666666 102.0 147.0 98.33333333333333 180.0 163.66666666666666 155.66666666666666 135.66666666666666 145.0 123.0 140.33333333333334 115.33333333333333 
201.66666666666666 177.66666666666666 215.0 148.33333333333334 222.0 116.33333333333333 224.66666666666666 90.33333333333333 230.33333333333334 69.33333333333333 228.33333333333334 118.33333333333333 218.0 82.0 204.33333333333334 64.0 192.0 55.333333333333336 216.0 133.66666666666666 191.33333333333334 97.33333333333333 176.0 86.33333333333333 168.33333333333334 84.0 199.0 150.33333333333334 172.66666666666666 120.0 158.33333333333334 108.0 151.33333333333334 103.33333333333333 181.0 164.33333333333334 159.33333333333334 139.0 149.0 126.66666666666667 143.33333333333334 118.33333333333333 
202.33333333333334 175.33333333333334 215.66666666666666 147.66666666666666 223.33333333333334 116.0 227.33333333333334 90.0 234.0 70.0 228.66666666666666 119.66666666666667 222.66666666666666 86.33333333333333 213.33333333333334 67.66666666666667 204.0 56.0 216.0 133.66666666666666 196.33333333333334 100.33333333333333 183.0 88.33333333333333 175.33333333333334 83.0 199.33333333333334 148.66666666666666 177.33333333333334 121.33333333333333 164.0 108.33333333333333 156.33333333333334 101.33333333333333 181.0 161.66666666666666 162.33333333333334 138.66666666666666 152.66666666666666 126.0 146.33333333333334 116.66666666666667 
203.66666666666666 172.0 217.33333333333334 146.0 226.0 115.33333333333333 231.33333333333334 89.66666666666667 239.33333333333334 70.66666666666667 230.0 119.66666666666667 226.33333333333334 89.0 220.33333333333334 70.0 213.66666666666666 55.666666666666664 216.0 131.66666666666666 201.0 99.66666666666667 189.66666666666666 83.66666666666667 181.66666666666666 74.0 199.0 144.66666666666666 181.0 117.33333333333333 169.0 102.0 161.33333333333334 92.33333333333333 180.33333333333334 156.33333333333334 164.33333333333334 133.66666666666666 155.66666666666666 120.0 149.66666666666666 109.33333333333333 
205.33333333333334 168.0 220.0 144.66666666666666 229.33333333333334 114.66666666666667 235.66666666666666 89.33333333333333 244.66666666666666 71.33333333333333 232.0 118.33333333333333 229.33333333333334 88.0 224.0 68.66666666666667 218.33333333333334 53.333333333333336 216.66666666666666 128.66666666666666 204.66666666666666 95.66666666666667 195.33333333333334 76.66666666666667 187.66666666666666 63.666666666666664 198.66666666666666 139.33333333333334 184.0 110.33333333333333 173.66666666666666 93.66666666666667 167.33333333333334 82.33333333333333 180.0 149.66666666666666 166.33333333333334 126.0 158.66666666666666 111.66666666666667 153.33333333333334 100.33333333333333 
206.0 164.33333333333334 220.66666666666666 143.0 230.0 113.33333333333333 237.0 88.33333333333333 246.0 70.66666666666667 233.0 117.0 230.66666666666666 86.66666666666667 225.33333333333334 66.66666666666667 219.66666666666666 50.666666666666664 218.0 125.66666666666667 208.0 92.0 199.33333333333334 70.0 191.66666666666666 55.0 200.0 134.33333333333334 187.66666666666666 103.66666666666667 178.0 85.66666666666667 172.0 73.0 181.66666666666666 143.0 170.0 118.33333333333333 162.66666666666666 103.33333333333333 157.66666666666666 91.66666666666667 
202.66666666666666 163.0 218.66666666666666 140.66666666666666 226.66666666666666 109.33333333333333 231.66666666666666 83.66666666666667 236.0 65.66666666666667 223.33333333333334 111.66666666666667 218.0 84.0 211.66666666666666 66.0 206.0 51.666666666666664 208.33333333333334 119.66666666666667 198.33333333333334 89.0 189.33333333333334 68.33333333333333 182.33333333333334 53.666666666666664 191.33333333333334 127.66666666666667 180.66666666666666 99.33333333333333 172.0 82.0 166.33333333333334 69.33333333333333 175.0 135.66666666666666 165.33333333333334 112.33333333333333 158.66666666666666 98.0 154.0 86.33333333333333 
199.0 162.0 215.66666666666666 137.66666666666666 222.33333333333334 105.33333333333333 224.66666666666666 79.33333333333333 224.66666666666666 61.0 213.66666666666666 106.33333333333333 205.0 82.0 198.33333333333334 66.33333333333333 194.0 54.333333333333336 199.0 113.66666666666667 188.33333333333334 87.0 180.0 68.33333333333333 174.33333333333334 55.0 183.33333333333334 121.0 173.33333333333334 95.66666666666667 166.33333333333334 79.66666666666667 162.33333333333334 67.66666666666667 168.33333333333334 128.66666666666666 160.0 106.33333333333333 154.66666666666666 92.66666666666667 151.0 81.66666666666667 
195.66666666666666 161.66666666666666 213.66666666666666 134.66666666666666 220.0 101.33333333333333 219.66666666666666 75.0 216.0 56.666666666666664 204.33333333333334 101.0 193.0 80.0 186.66666666666666 67.33333333333333 184.0 57.666666666666664 189.0 108.66666666666667 178.0 85.0 171.0 69.33333333333333 167.0 57.0 174.0 116.0 164.66666666666666 93.66666666666667 160.0 79.0 157.66666666666666 67.66666666666667 160.66666666666666 124.0 153.0 102.33333333333333 149.66666666666666 89.66666666666667 147.0 78.66666666666667 
197.66666666666666 160.66666666666666 215.33333333333334 133.66666666666666 221.33333333333334 101.0 220.66666666666666 75.0 217.66666666666666 56.666666666666664 206.33333333333334 101.0 195.0 80.0 189.33333333333334 68.0 187.33333333333334 59.0 191.0 108.0 180.0 84.66666666666667 174.0 70.0 171.0 58.333333333333336 176.0 115.33333333333333 166.33333333333334 93.0 162.66666666666666 79.66666666666667 161.33333333333334 69.33333333333333 162.66666666666666 123.0 154.66666666666666 101.0 152.0 89.33333333333333 150.0 79.66666666666667 
200.66666666666666 160.33333333333334 219.0 133.66666666666666 226.0 101.33333333333333 225.0 75.33333333333333 221.66666666666666 56.666666666666664 210.66666666666666 101.0 197.66666666666666 79.33333333333333 190.33333333333334 67.66666666666667 186.66666666666666 58.666666666666664 195.0 108.33333333333333 182.66666666666666 84.33333333333333 175.33333333333334 70.0 171.33333333333334 58.666666666666664 180.0 116.0 168.66666666666666 93.33333333333333 163.66666666666666 79.66666666666667 160.66666666666666 69.33333333333333 166.66666666666666 123.66666666666667 157.66666666666666 101.66666666666667 154.0 90.33333333333333 151.33333333333334 80.33333333333333 
205.0 160.33333333333334 224.0 134.66666666666666 232.33333333333334 103.33333333333333 232.33333333333334 77.66666666666667 228.66666666666666 58.333333333333336 219.33333333333334 102.0 205.33333333333334 79.0 196.66666666666666 66.66666666666667 191.0 57.666666666666664 203.0 109.0 189.33333333333334 84.33333333333333 181.0 69.33333333333333 175.33333333333334 58.333333333333336 187.0 117.0 174.66666666666666 93.0 168.33333333333334 78.66666666666667 164.0 68.66666666666667 172.33333333333334 124.33333333333333 163.0 102.0 158.66666666666666 90.0 155.33333333333334 80.0 
208.66666666666666 159.66666666666666 228.33333333333334 135.33333333333334 239.0 104.33333333333333 239.66666666666666 78.66666666666667 234.66666666666666 59.666666666666664 227.33333333333334 102.66666666666667 213.0 80.0 203.33333333333334 67.66666666666667 197.0 58.333333333333336 210.66666666666666 110.0 196.0 84.66666666666667 187.0 70.0 180.33333333333334 59.666666666666664 194.33333333333334 117.33333333333333 181.0 93.0 173.66666666666666 78.0 168.66666666666666 68.0 179.0 124.66666666666667 169.33333333333334 102.0 164.33333333333334 90.0 160.66666666666666 80.0 
